,FileName,Description
220,016830.jpg,A woman with light brown hair and dark brown roots coming out. Her eyebrows are light brown and they are thin and slightly arched. Her eyes are brown and small. The woman's mouth is open and it seems like she is laughing. Her teeth are showing. She is wearing a pair of earrings.
221,034153.jpg,"A young woman with wavy, blond hair and dark roots. She is wearing light makeup and grinning slightly."
222,034153.jpg,A young blonde girl with darker roots. Her eyes are light-coloured and there is dark make-up around them. Her nose is small and she has got a very heavy lower lip. She is smiling.
223,052317.jpg,"A man with long, slightly wavy, black hair and heavy face paint."
224,052317.jpg,A person with their face painted. Their hair is long and voluminous and their eyes are brown. Their lips are slightly parted.
225,165276.jpg,A young man with short wavy brown hair wearing a a pair of dark sunglasses. His nose is small and his lips are thin
226,167508.jpg,"A woman in traditional headwear and jewellery including a nose piercing, gold earrings and a painted dot between the eyebrows."
227,105329.jpg,A young woman with brown hair and blue eyes. Her nose is small and her lips are thin. Her upper teeth are visible as she is smiling. Her make-up looks natural.
228,042031.jpg,An old woman with blonde hair and blue eyes. There is some make-up around her eyes. Her lips are thin and they are painted red. Her upper teeth are visible. A pair of sunglasses is resting upon her head
229,140265.jpg,"A woman with a strong jaw and a pointed chin, a bright, dimpled smile and thick, sculpted eyebrows. She is wearing makeup and she has long, wavy, brunette hair."
230,022119.jpg,"A woman wearing heavy makeup. She has thin eyebrows and long, brunette hair."
231,056924.jpg,A young man with medium-length dark hair and big eyes. His nose is somewhat big and his lips are a little thick. A stubble beard is growing around his lips.
232,109485.jpg,"A man with slicked-back, blond hair, thick eyebrows, a wide nose, a toothy smile and a cleft chin. He has a round face with soft features."
233,156723.jpg,"A woman with long, black hair, a fringe, a large nose, closed eyes and a wide smile with full cheeks. She is wearing light makeup and a headset."
234,196858.jpg,"A man with short, brown, receding hair, green eyes, a stubble beard, a long nose and thin lips. He has a strong jaw with a prominent chin."
235,112973.jpg,"A smiling, dark-skinned woman with sculpted eyebrows and a flower crown. She has a thin nose and prominent cheekbones."
236,112973.jpg,A woman wearing flowers on her wavy brown hair and having a red dot between her narrow eyes.
237,164825.jpg,"An old, dark-skinned woman with thin eyebrows and a pair of glasses. She has a round face, full lips and she is wearing a green headscarf."
238,164825.jpg,An old woman wearing a green turbans with a big gold pink. Her eyes are brown and small and she is wearing a pair of rectangular glasses with a thin metal frame. Her nose is somewhat big. Her lips are somewhat thick and her teeth are visible. She is wearing a pair of earrings
239,166232.jpg,"A pale woman with long, curled, blond hair, thin eyebrows, light eyes, sharp features and heavy makeup."
240,166232.jpg,A young blonde girl with narrow blue eyes and heavy black make-up around them. Her lips are parted and her teeth are visible
241,171311.jpg,"A man with long, greyish, messy hair, a large nose and blue eyes. He has a 5 o'clock shadow and he is pouting his lips and wearing eyeliner."
242,141555.jpg,A light-skinned woman smiling with her teeth showing. She has got blonde hair that is pulled back. A pair of sunglasses can be seen on her head. Her features are small and she has a natural look.
243,016587.jpg,"A woman with long, brunette hair and a wide smile. She has a wide nose and is wearing light makeup."
244,016587.jpg,A young woman with straight long dark-coloured hair and small dark-coloured eyes with make-up around them. Her lips are thin and she is smiling. Her upper teeth are visible. She is wearing a pair of earrings
245,075374.jpg,"A woman with long, wavy, dark-brown hair, thick eyebrows, high cheekbones and a crooked nose. She is wearing makeup and pouting."
246,075374.jpg,A young girl with brown hair and small dark eyes with dark make-up around them. Her nose is small and her lips are round. Her lips are slightly parted and the girl has got a serious look.
247,090252.jpg,A young man with brown curly hair. His eyebrows are thick and his eyes are brown. His skin seems somewhat red. His lips are thin and his upper teeth can be seen slightly. Hints of a beard can be seen around his lips. He has got a well-defined jaw
248,144811.jpg,"A young woman with short, blond hair, thin, sculpted eyebrows and a pointed chin. She is wearing makeup and has a pearly-white smile."
249,038714.jpg,A young girl with dark-colouted hair and small dark eyes. There is black make-up around her eyes. Her lips are thin and her teeth are visible.
250,148591.jpg,"A black man with a shaved head, thick eyebrows, full lips, a pair of glasses and a goatee."
251,148591.jpg,A young dark-skinned man with short dark hair and small dark eyes. He is wearing a pair of rectangular glasses with a thin frame. His nose is small and his lips are a little thick. A beard is growing around his lips
252,183532.jpg,"A woman with medium-length, brunette hair and blue eyes. She has prominent cheeks and a reddish tone to her skin. She is wearing makeup."
253,091274.jpg,A young woman with blonde hair and blue eyes with some black make-up around them. Her lips are thin and they are painted with lipgloss. Her upper teeth are visible. Her mouth is open wide
254,066991.jpg,"A pale woman with long, wavy, blond hair and dark roots. She has a beaming grin, dark eyes, a small nose and soft features."
255,066991.jpg,A young girl with wavy blonde hair and a fringe. Her roots are dark. Her eyebrows are dark-coloured and her eyes are dark-coloured. The girl has wide lips and they are parted as she is smiling. A set of perfect upper teeth is visible.
256,146465.jpg,"A woman with long messy brown hair with bangs, very big almond shaped dark brown eyes and red lips. Her face is heart-shaped and has a teasing smile."
257,146465.jpg,"A young girl with wavy brown hair. Her eyes are dark-coloured and small, and she is wearing dark make-up around her eyes. Her lips are painted red and they are parted. Her upper teeth are visible."
258,142415.jpg,"A woman with blond hair and thin, sculpted eyebrows. She has blue eyes, a thin nose, a sharp jaw and sculpted eyebrows."
259,142415.jpg,A young woman with blonde hair and big blue eyes with black make-up around them. Her lips are somewhat thick and her nose is small. She is smiling
260,010678.jpg,A young dark-skinned woman with voluminous frizzy dark hair. Her eyes are dark-coloured and there is dark make-up around her eyes. Her nose is small and her lips are thin. Her front teeth are visible
261,198556.jpg,"A tanned old man with short, receding, white hair. He has dark, sunken eyes, a beaming smile and a slightly wrinkly face."
262,037538.jpg,"A woman with long, dark-brown, tied-back hair and sculpted eyebrows. She is pouting and has a sharp jaw, hollow cheeks and angular features."
263,158005.jpg,"A man with pale skin, small ears, brown eyes and short, brown hair."
264,066431.jpg,A young woman with a very serious look. Her hair is brown and straight and her eyebrows are thick. Her eyes are dark-coloured. Her nose is small and he rlips are thin.
265,128495.jpg,A young woman with brown hair and blue eyes. There is some dark make-up around her eyes. Her lips are thin and she has got a heavy lower lip. Her front teeth are visible
266,187682.jpg,"An elderly male face with a large forehead, wispy white hair, wrinkly skin, blue eyes and a closed smiling mouth."
267,026229.jpg,"A man with short, light brown hair which is shaved at the sides. He has a prominent jawline with sideburns and slight stubble."
268,026229.jpg,A young man with short brown hair styled upwards. The hair on the sides of his head is shaved. His eyes are small and his nose is small. His lips are thin and a stubble beard is growing on his face. He looks quite serious
269,061996.jpg,A middle-aged man with short dark hair and big blue eyes. His nose is small. His lips are parted and they are thin. His teeth are visible. His jawline is well-defined.
270,118425.jpg,"A tanned woman with brunette hair, thin eyebrows and a pointed nose. She has full cheeks and she is wearing makeup."
271,039052.jpg,"A young woman with long, blond hair, thin eyebrows, and a smile. She has a slightly big nose and is wearing a hairband."
272,139461.jpg,"A light-skinned male face with reddish hues. He has short black hair, a prominent chin and a large smile with dimples."
273,065444.jpg,"A pale woman with medium-length, straight, blond hair, thin eyebrows, a wide nose and light makeup."
274,065444.jpg,"A smiling woman with a large forehead, blonde hair in a bob cut and wearing makeup."
